countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
LSO,Lesotho,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,23.87066269,
LSO,Lesotho,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,32.98027763,
LSO,Lesotho,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,21.38504829,
LSO,Lesotho,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,28.77741605,
LTU,Lithuania,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,14.628,
LTU,Lithuania,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,10.518,
LTU,Lithuania,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.15,
LTU,Lithuania,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.121,
LTU,Lithuania,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,52.53,
LTU,Lithuania,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,57.27,
LTU,Lithuania,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,62,
LTU,Lithuania,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,67.84,
LTU,Lithuania,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,9.677917688,
LTU,Lithuania,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,7.357450424,
LTU,Lithuania,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,19.14893617,
LTU,Lithuania,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,21.27659574,
LTU,Lithuania,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,80.85106383,
LTU,Lithuania,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,78.72340426,
LTU,Lithuania,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,88.62000275,
LTU,Lithuania,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,95.81248474,
LTU,Lithuania,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,93.87999725,
LTU,Lithuania,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,98.37782288,
LUX,Luxembourg,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,7.325,
LUX,Luxembourg,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,4.249,
LUX,Luxembourg,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.112,
LUX,Luxembourg,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.062,
LUX,Luxembourg,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,49.66,
LUX,Luxembourg,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,55.82,
LUX,Luxembourg,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,65.84,
LUX,Luxembourg,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,65.42,
LUX,Luxembourg,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,8.271406697,
LUX,Luxembourg,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,6.413660143,
LUX,Luxembourg,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,20,
LUX,Luxembourg,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,25,
LUX,Luxembourg,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,80,
LUX,Luxembourg,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,75,
LUX,Luxembourg,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,85.08609009,
LUX,Luxembourg,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,90.66723633,
LUX,Luxembourg,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,89.29871368,
LUX,Luxembourg,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,92.09714508,
LVA,Latvia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,18.082,
LVA,Latvia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,11.993,
LVA,Latvia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.229,
LVA,Latvia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.164,
LVA,Latvia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,53.92,
LVA,Latvia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,55.68,
LVA,Latvia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,65.04,
LVA,Latvia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,68.02,
LVA,Latvia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,25.41326207,
LVA,Latvia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,21.80957049,
LVA,Latvia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,20,
LVA,Latvia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,30,
LVA,Latvia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,80,
LVA,Latvia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,70,
LVA,Latvia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,98.63999939,
LVA,Latvia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,98.12901306,
LVA,Latvia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,98.79000092,
LVA,Latvia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,98.60236359,
MAR,Morocco,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,32.46,
MAR,Morocco,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,27.339,
MAR,Morocco,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.554,
MAR,Morocco,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.448,
MAR,Morocco,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,25.88,
MAR,Morocco,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,22.03,
MAR,Morocco,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,74.72,
MAR,Morocco,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.65,
MAR,Morocco,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,133.8667345,
MAR,Morocco,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,76.35814404,
MAR,Morocco,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,6.722689076,
MAR,Morocco,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,18.44660194,
MAR,Morocco,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,93.27731092,
MAR,Morocco,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,81.55339806,
MAR,Morocco,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,20.68,
MAR,Morocco,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,30.92,
MAR,Morocco,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,30.22,
MAR,Morocco,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,37.12,
MCO,Monaco,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,12.461,
MCO,Monaco,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,10.432,
MCO,Monaco,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,40.38,
MCO,Monaco,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,57.92,
MCO,Monaco,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,26.08695652,
MCO,Monaco,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,33.33333333,
MCO,Monaco,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,73.91304348,
MCO,Monaco,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,66.66666667,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,31.018,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,28.163,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.239,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.183,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,62.67,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,68.31,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,64.15,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,70.51,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,18.1274447,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,12.09516863,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,18.81188119,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,25.74257426,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,81.18811881,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,74.25742574,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,92.13999939,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,96.11000061,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,95.72000122,
MDA,Moldova (Republic of),GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,97.95999908,
MDG,Madagascar,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,143.045,
MDG,Madagascar,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,136.38,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,62.4,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,75.18,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,65,
MDG,Madagascar,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,84.84,
MDG,Madagascar,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,496.7959893,
MDG,Madagascar,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,397.6377172,
MDG,Madagascar,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,12.13872832,
MDG,Madagascar,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,16.90140845,
MDG,Madagascar,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,87.86127168,
MDG,Madagascar,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,83.09859155,
MDV,Maldives,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,17.507,
MDV,Maldives,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,6.866,
MDV,Maldives,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.395,
MDV,Maldives,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.325,
MDV,Maldives,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,40.15,
MDV,Maldives,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,50.61,
MDV,Maldives,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,71.06,
MDV,Maldives,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,78.6,
MDV,Maldives,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,59.78662995,
MDV,Maldives,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,50.32475676,
MDV,Maldives,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,6.493506494,
MDV,Maldives,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,4.597701149,
MDV,Maldives,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,93.50649351,
MDV,Maldives,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,95.40229885,
MDV,Maldives,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,28.27287388,
MDV,Maldives,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,45.12518162,
MDV,Maldives,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,28.87428951,
MDV,Maldives,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,44.59852762,
MEX,Mexico,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,76.733,
MEX,Mexico,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,63.359,
MEX,Mexico,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.418,
MEX,Mexico,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.366,
MEX,Mexico,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,42.52,
MEX,Mexico,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,44.77,
MEX,Mexico,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,78.7,
MEX,Mexico,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,77.24,
MEX,Mexico,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,51.22866376,
MEX,Mexico,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,57.96980057,
MEX,Mexico,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,24.84076433,
MEX,Mexico,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,48.40764331,
MEX,Mexico,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,75.15923567,
MEX,Mexico,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,51.59235669,
MEX,Mexico,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,49.84999847,
MEX,Mexico,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,62.57500076,
MEX,Mexico,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,54.68000031,
MEX,Mexico,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,64.23000145,
MHL,Marshall Islands,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,88.063,
MHL,Marshall Islands,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,73.127,
MHL,Marshall Islands,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,29.04,
MHL,Marshall Islands,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,27.9,
MHL,Marshall Islands,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,53.31,
MHL,Marshall Islands,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,62.07,
MHL,Marshall Islands,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,3.03030303,
MHL,Marshall Islands,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,6.060606061,
MHL,Marshall Islands,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,96.96969697,
MHL,Marshall Islands,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,93.93939394,
MHL,Marshall Islands,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,95.3717041,
MHL,Marshall Islands,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,96.17446899,
MKD,North Macedonia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,22.028,
MKD,North Macedonia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,17.25,
MKD,North Macedonia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.18,
MKD,North Macedonia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.14,
MKD,North Macedonia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,41.16,
MKD,North Macedonia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,44.78,
MKD,North Macedonia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,66.52,
MKD,North Macedonia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,65.75,
MKD,North Macedonia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,6.322340327,
MKD,North Macedonia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,3.085996309,
MKD,North Macedonia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,32.5,
MKD,North Macedonia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,39.16666667,
MKD,North Macedonia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,67.5,
MKD,North Macedonia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,60.83333333,
MKD,North Macedonia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,49.32141876,
MKD,North Macedonia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,60.33615875,
MKD,North Macedonia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,66.14416504,
MKD,North Macedonia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,74.31864166,
MLI,Mali,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,169.512,
MLI,Mali,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,144.648,
MLI,Mali,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.666,
MLI,Mali,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.671,
MLI,Mali,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,50.37,
MLI,Mali,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,38.66,
MLI,Mali,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,81.42,
MLI,Mali,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,77.15,
MLI,Mali,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,546.7548428,
MLI,Mali,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,428.2631457,
MLI,Mali,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,10.20408163,
MLI,Mali,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,9.523809524,
MLI,Mali,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,89.79591837,
MLI,Mali,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,90.47619048,
MLI,Mali,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,8.447999954,
MLI,Mali,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,7.705120087,
MLI,Mali,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,13.91600018,
MLI,Mali,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,16.03928947,
MLT,Malta,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,18.377,
MLT,Malta,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,11.578,
MLT,Malta,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.263,
MLT,Malta,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.161,
MLT,Malta,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,37.69,
MLT,Malta,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,56.24,
MLT,Malta,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,70.68,
MLT,Malta,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,75.71,
MLT,Malta,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,5.320154753,
MLT,Malta,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,4.050402702,
MLT,Malta,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,8.695652174,
MLT,Malta,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,14.92537313,
MLT,Malta,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,91.30434783,
MLT,Malta,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,85.07462687,
MLT,Malta,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,63.38000107,
MLT,Malta,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,80.07767487,
MLT,Malta,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,73.08999634,
MLT,Malta,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,86.19796753,
MMR,Myanmar,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,35.257,
MMR,Myanmar,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,34.355,
MMR,Myanmar,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.5,
MMR,Myanmar,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,47.14,
MMR,Myanmar,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,76.45,
MMR,Myanmar,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,292.7042055,
MMR,Myanmar,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,212.9703616,
MMR,Myanmar,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,4.048582996,
MMR,Myanmar,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,11.56773212,
MMR,Myanmar,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,95.951417,
MMR,Myanmar,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,88.43226788,
MMR,Myanmar,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,26.88192904,
MMR,Myanmar,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,38.50999832,
MMR,Myanmar,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,26.29637617,
MMR,Myanmar,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,47.79999924,
MNE,Montenegro,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,16.647,
MNE,Montenegro,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,10.741,
